Time,Value,Aggregate
11:18:23.196000,35.3359375,35.34375
11:18:24.201000,35.34375,35.3359375
11:18:25.191000,35.359375,35.34375
11:18:26.196000,35.359375,35.359375
11:18:27.201000,35.3359375,35.359375
11:18:28.191000,35.328125,35.3359375
11:18:29.196000,35.328125,35.328125
11:18:30.200000,35.328125,35.328125
11:18:31.190000,35.3203125,35.328125
11:18:32.195000,35.3125,35.3203125
11:18:33.200000,35.3125,35.3125
11:18:34.190000,35.3046875,35.3125
11:18:35.196000,35.2890625,35.3046875
11:18:36.186000,35.296875,35.2890625
11:18:37.190000,35.3125,35.296875
11:18:38.195000,35.3046875,35.3125
11:18:39.185000,35.3046875,35.3046875
11:18:40.190000,35.3125,35.3046875
11:18:41.195000,35.2890625,35.3125
11:18:42.185000,35.2890625,35.2890625
11:18:43.190000,35.296875,35.2890625
11:18:44.195000,35.2890625,35.296875
11:18:45.186000,35.28125,35.2890625
11:18:46.191000,35.265625,35.28125
11:18:47.196000,35.265625,35.265625
11:18:48.186000,35.25,35.265625
11:18:49.191000,35.234375,35.25
11:18:50.195000,35.234375,35.234375
11:18:51.186000,35.2421875,35.234375
11:18:52.191000,35.2421875,35.2421875
11:18:53.196000,35.234375,35.2421875
11:18:54.186000,35.234375,35.234375
11:18:55.191000,35.234375,35.234375
11:18:56.196000,35.25,35.234375
11:18:57.188000,35.25,35.25
11:18:58.193000,35.234375,35.25
11:18:59.197000,35.2265625,35.234375
11:19:00.188000,35.2265625,35.2265625
11:19:01.192000,35.2265625,35.2265625
11:19:02.196000,35.2578125,35.2265625
11:19:03.187000,35.3046875,35.2578125
11:19:04.193000,35.3203125,35.3046875
11:19:05.198000,35.3515625,35.3203125
11:19:06.186000,35.3828125,35.3515625
11:19:07.192000,35.40625,35.3828125
11:19:08.197000,35.4296875,35.40625
11:19:09.187000,35.453125,35.4296875
11:19:10.191000,35.4765625,35.453125
11:19:11.197000,35.5078125,35.4765625
11:19:12.188000,35.5,35.5078125
11:19:13.192000,35.515625,35.5
11:19:14.213000,35.5234375,35.515625
11:19:15.186000,35.5546875,35.5234375
11:19:16.191000,35.5859375,35.5546875
