Time,Value,Aggregate
18:13:04.066000,1901.376247406006,0.0
18:13:04.069000,1901.376247406006,0.0
18:13:04.069000,1901.3166427612307,0.0
18:13:04.070000,1901.2808799743655,0.0
18:13:04.081000,1901.2570381164553,0.0
18:13:04.082000,1901.2570381164553,0.0
18:13:04.082000,1901.2570381164553,0.0
18:13:04.083000,1901.2570381164553,0.0
18:13:04.093000,1901.2331962585451,0.0
18:13:04.093000,1901.19743347168,0.0
18:13:04.094000,1901.1616706848147,0.0
18:13:04.094000,1901.1378288269045,0.0
18:13:28.228000,1881.980895996094,0.0
18:13:28.229000,1881.992816925049,0.0
18:13:28.231000,1881.968975067139,0.0
18:13:28.232000,1881.9451332092287,0.0
18:13:28.246000,1881.8974494934084,0.0
18:13:28.246000,1881.8616867065432,0.0
18:13:28.247000,1881.8616867065432,0.0
18:13:28.249000,1881.8736076354983,0.0
18:13:28.259000,1881.825923919678,0.0
18:13:28.260000,1881.7543983459475,0.0
18:13:28.260000,1881.7663192749026,0.0
18:13:28.261000,1881.7543983459475,0.0
18:13:28.425000,1881.7305564880373,0.0
18:13:28.426000,1881.7186355590823,0.0
18:13:28.427000,1881.7067146301272,0.0
18:13:28.428000,1881.694793701172,0.0
18:13:28.440000,1881.6471099853518,0.0
18:13:28.441000,1881.6113471984866,0.0
18:13:28.442000,1881.6471099853518,0.0
18:13:28.442000,1881.5994262695315,0.0
18:13:28.564000,1881.527900695801,0.0
18:13:28.565000,1881.5040588378909,0.0
18:13:28.566000,1881.527900695801,0.0
18:13:28.566000,1881.5040588378909,0.0
18:13:28.685000,1881.4682960510256,0.0
18:13:28.685000,1881.4802169799807,0.0
18:13:28.686000,1881.4682960510256,0.0
18:13:28.687000,1881.4206123352053,0.0
18:13:28.804000,1881.372928619385,0.0
18:13:28.805000,1881.3371658325198,0.0
18:13:28.806000,1881.38484954834,0.0
18:13:28.806000,1881.38484954834,0.0
18:13:28.940000,1881.3014030456545,0.0
18:13:28.942000,1881.2656402587893,0.0
18:13:28.943000,1881.3014030456545,0.0
18:13:28.944000,1881.2775611877444,0.0
18:13:29.059000,1881.217956542969,0.0
18:13:29.060000,1881.206035614014,0.0
18:13:29.061000,1881.217956542969,0.0
18:13:29.062000,1881.206035614014,0.0
18:13:29.179000,1881.1464309692385,0.0
18:13:29.180000,1881.1345100402834,0.0
18:13:29.181000,1881.1225891113284,0.0
18:13:29.182000,1881.0987472534182,0.0
18:13:29.315000,1881.0987472534182,0.0
18:13:29.316000,1881.1106681823733,0.0
18:13:29.316000,1881.0391426086428,0.0
18:13:29.317000,1881.0033798217776,0.0
18:13:29.434000,1881.0272216796877,0.0
18:13:29.435000,1881.0153007507326,0.0
18:13:29.436000,1880.9676170349123,0.0
18:13:29.437000,1880.931854248047,0.0
18:13:29.554000,1880.908012390137,0.0
18:13:29.554000,1880.908012390137,0.0
18:13:29.555000,1880.8603286743166,0.0
18:13:29.555000,1880.8603286743166,0.0
18:13:29.689000,1880.8126449584963,0.0
18:13:29.690000,1880.764961242676,0.0
18:13:29.691000,1880.753040313721,0.0
18:13:29.692000,1880.7291984558108,0.0
18:13:29.809000,1880.7053565979006,0.0
18:13:29.810000,1880.6457519531252,0.0
18:13:29.811000,1880.6338310241701,0.0
18:13:29.812000,1880.6695938110354,0.0
18:13:29.929000,1880.6457519531252,0.0
18:13:29.931000,1880.6695938110354,0.0
18:13:29.931000,1880.6576728820803,0.0
18:13:29.932000,1880.5861473083498,0.0
18:13:30.064000,1880.5384635925295,0.0
18:13:30.065000,1880.5384635925295,0.0
18:13:30.067000,1880.5384635925295,0.0
18:13:30.067000,1880.5265426635744,0.0
18:13:30.184000,1880.5027008056643,0.0
18:13:30.186000,1880.4907798767092,0.0
18:13:30.187000,1880.466938018799,0.0
18:13:30.188000,1880.466938018799,0.0
18:13:30.304000,1880.4192543029787,0.0
18:13:30.305000,1880.3715705871584,0.0
18:13:30.306000,1880.3715705871584,0.0
18:13:30.307000,1880.3954124450686,0.0
18:13:30.440000,1880.3358078002932,0.0
18:13:30.441000,1880.3358078002932,0.0
18:13:30.442000,1880.311965942383,0.0
18:13:30.443000,1880.2523612976076,0.0
18:13:30.559000,1880.2285194396975,0.0
18:13:30.560000,1880.2285194396975,0.0
18:13:30.561000,1880.2285194396975,0.0
18:13:30.562000,1880.2046775817873,0.0
18:13:30.679000,1880.168914794922,0.0
18:13:30.680000,1880.156993865967,0.0
18:13:30.681000,1880.0973892211916,0.0
18:13:30.682000,1880.0854682922366,0.0
18:13:30.815000,1880.0497055053713,0.0
18:13:30.816000,1880.013942718506,0.0
18:13:30.817000,1880.0377845764162,0.0
18:13:30.817000,1880.0377845764162,0.0
18:13:30.934000,1880.002021789551,0.0
18:13:30.936000,1879.990100860596,0.0
18:13:30.936000,1879.9662590026858,0.0
18:13:30.937000,1879.9185752868655,0.0
18:13:31.054000,1879.8828125000002,0.0
18:13:31.055000,1879.85897064209,0.0
18:13:31.056000,1879.8708915710451,0.0
18:13:31.057000,1879.8947334289553,0.0
18:13:31.189000,1879.85897064209,0.0
18:13:31.190000,1879.85897064209,0.0
18:13:31.191000,1879.83512878418,0.0
18:13:31.192000,1879.8112869262698,0.0
18:13:31.324000,1879.7874450683596,0.0
18:13:31.325000,1879.7755241394045,0.0
18:13:31.326000,1879.7636032104494,0.0
18:13:31.327000,1879.7397613525393,0.0
18:13:31.429000,1879.703998565674,0.0
18:13:31.430000,1879.703998565674,0.0
18:13:31.431000,1879.692077636719,0.0
18:13:31.432000,1879.6443939208987,0.0
18:13:31.564000,1879.5609474182131,0.0
18:13:31.566000,1879.537105560303,0.0
18:13:31.567000,1879.5728683471682,0.0
18:13:31.569000,1879.5609474182131,0.0
18:13:31.685000,1879.5251846313479,0.0
18:13:31.686000,1879.5609474182131,0.0
18:13:31.686000,1879.549026489258,0.0
18:13:31.687000,1879.5013427734377,0.0
18:13:31.804000,1879.4655799865725,0.0
18:13:31.805000,1879.4298171997073,0.0
18:13:31.806000,1879.4178962707522,0.0
18:13:31.807000,1879.394054412842,0.0
18:13:31.940000,1879.3582916259768,0.0
18:13:31.941000,1879.3225288391116,0.0
18:13:31.942000,1879.3225288391116,0.0
18:13:31.942000,1879.3463706970217,0.0
18:13:32.059000,1879.3225288391116,0.0
18:13:32.060000,1879.2629241943362,0.0
18:13:32.061000,1879.239082336426,0.0
18:13:32.062000,1879.2629241943362,0.0
18:13:32.179000,1879.2629241943362,0.0
18:13:32.180000,1879.239082336426,0.0
18:13:32.181000,1879.1794776916506,0.0
18:13:32.182000,1879.1675567626955,0.0
18:13:32.314000,1879.1317939758303,0.0
18:13:32.315000,1879.1437149047854,0.0
18:13:32.316000,1879.1317939758303,0.0
18:13:32.316000,1879.1437149047854,0.0
18:13:32.434000,1879.1317939758303,0.0
18:13:32.435000,1879.08411026001,0.0
18:13:32.436000,1879.0483474731448,0.0
18:13:32.436000,1879.0006637573244,0.0
18:13:32.554000,1878.9768218994143,0.0
18:13:32.555000,1879.0125846862795,0.0
18:13:32.555000,1878.9887428283694,0.0
18:13:32.556000,1878.9649009704592,0.0
18:13:32.689000,1878.929138183594,0.0
18:13:32.690000,1878.929138183594,0.0
18:13:32.691000,1878.929138183594,0.0
18:13:32.692000,1878.8933753967287,0.0
18:13:32.825000,1878.8814544677737,0.0
18:13:32.826000,1878.8576126098635,0.0
18:13:32.827000,1878.8218498229983,0.0
18:13:32.828000,1878.8218498229983,0.0
18:13:32.929000,1878.7622451782229,0.0
18:13:32.931000,1878.7503242492678,0.0
18:13:32.932000,1878.7384033203127,0.0
18:13:32.932000,1878.7980079650881,0.0
18:13:33.065000,1878.7980079650881,0.0
18:13:33.066000,1878.7384033203127,0.0
18:13:33.067000,1878.7145614624026,0.0
18:13:33.067000,1878.6787986755373,0.0
18:13:33.185000,1878.6787986755373,0.0
18:13:33.186000,1878.6549568176272,0.0
18:13:33.187000,1878.5953521728518,0.0
18:13:33.188000,1878.5476684570315,0.0
18:13:33.304000,1878.5595893859866,0.0
18:13:33.306000,1878.5834312438967,0.0
18:13:33.307000,1878.5357475280764,0.0
18:13:33.308000,1878.5238265991213,0.0
18:13:33.439000,1878.5357475280764,0.0
18:13:33.441000,1878.5119056701662,0.0
18:13:33.442000,1878.4523010253909,0.0
18:13:33.442000,1878.464221954346,0.0
18:13:33.560000,1878.4523010253909,0.0
18:13:33.562000,1878.4046173095705,0.0
18:13:33.563000,1878.4165382385256,0.0
18:13:33.564000,1878.4284591674807,0.0
18:13:33.680000,1878.3926963806155,0.0
18:13:33.682000,1878.3688545227053,0.0
18:13:33.683000,1878.3569335937502,0.0
18:13:33.685000,1878.30924987793,0.0
18:13:33.815000,1878.2854080200198,0.0
18:13:33.816000,1878.2496452331545,0.0
18:13:33.817000,1878.2019615173342,0.0
18:13:33.817000,1878.2019615173342,0.0
18:13:33.935000,1878.2258033752444,0.0
18:13:33.936000,1878.2258033752444,0.0
18:13:33.936000,1878.1900405883791,0.0
18:13:33.937000,1878.2019615173342,0.0
18:13:34.054000,1878.2019615173342,0.0
18:13:34.055000,1878.178119659424,0.0
18:13:34.056000,1878.1065940856936,0.0
18:13:34.057000,1878.0946731567385,0.0
18:13:34.197000,1878.0946731567385,0.0
18:13:34.198000,1878.0946731567385,0.0
18:13:34.199000,1878.023147583008,0.0
18:13:34.199000,1878.0589103698733,0.0
18:13:34.310000,1878.0589103698733,0.0
18:13:34.312000,1877.9993057250979,0.0
18:13:34.313000,1877.9516220092776,0.0
18:13:34.314000,1877.9397010803225,0.0
18:13:34.429000,1877.9277801513674,0.0
18:13:34.430000,1877.9039382934573,0.0
18:13:34.431000,1877.9397010803225,0.0
18:13:34.432000,1877.9158592224123,0.0
18:13:34.564000,1877.856254577637,0.0
18:13:34.566000,1877.8204917907717,0.0
18:13:34.567000,1877.8085708618166,0.0
18:13:34.568000,1877.7966499328616,0.0
18:13:34.684000,1877.7728080749514,0.0
18:13:34.685000,1877.7847290039065,0.0
18:13:34.686000,1877.7608871459963,0.0
18:13:34.687000,1877.7489662170412,0.0
18:13:34.804000,1877.725124359131,0.0
18:13:34.805000,1877.701282501221,0.0
18:13:34.806000,1877.701282501221,0.0
18:13:34.807000,1877.6774406433108,0.0
18:13:34.940000,1877.6297569274905,0.0
18:13:34.941000,1877.6059150695803,0.0
18:13:34.942000,1877.5820732116701,0.0
18:13:34.942000,1877.5820732116701,0.0
18:13:35.059000,1877.570152282715,0.0
18:13:35.060000,1877.570152282715,0.0
18:13:35.061000,1877.55823135376,0.0
18:13:35.062000,1877.5105476379397,0.0
18:13:35.180000,1877.4747848510744,0.0
18:13:35.181000,1877.4867057800295,0.0
18:13:35.183000,1877.4986267089846,0.0
18:13:35.184000,1877.4747848510744,0.0
18:13:35.314000,1877.4390220642092,0.0
18:13:35.315000,1877.3674964904787,0.0
18:13:35.316000,1877.3794174194338,0.0
18:13:35.317000,1877.3794174194338,0.0
18:13:35.437000,1877.3436546325686,0.0
18:13:35.438000,1877.2959709167483,0.0
18:13:35.438000,1877.3078918457034,0.0
18:13:35.439000,1877.2959709167483,0.0
18:13:35.556000,1877.2363662719729,0.0
18:13:35.557000,1877.248287200928,0.0
18:13:35.557000,1877.2840499877932,0.0
18:13:35.558000,1877.2363662719729,0.0
18:13:35.689000,1877.1886825561526,0.0
18:13:35.690000,1877.1529197692873,0.0
18:13:35.691000,1877.1648406982424,0.0
18:13:35.692000,1877.1290779113772,0.0
18:13:35.810000,1877.117156982422,0.0
18:13:35.811000,1877.0694732666018,0.0
18:13:35.812000,1877.0217895507815,0.0
18:13:35.813000,1877.0456314086916,0.0
18:13:35.930000,1877.0813941955569,0.0
18:13:35.931000,1877.0694732666018,0.0
18:13:35.933000,1877.0456314086916,0.0
18:13:35.934000,1877.0098686218264,0.0
18:13:36.065000,1877.0098686218264,0.0
18:13:36.066000,1877.0217895507815,0.0
18:13:36.067000,1876.9979476928713,0.0
18:13:36.067000,1876.938343048096,0.0
18:13:36.184000,1876.9025802612307,0.0
18:13:36.185000,1876.9025802612307,0.0
18:13:36.185000,1876.9264221191409,0.0
18:13:36.186000,1876.8548965454104,0.0
18:13:36.304000,1876.8310546875002,0.0
18:13:36.305000,1876.8429756164553,0.0
18:13:36.306000,1876.8668174743655,0.0
18:13:36.307000,1876.8548965454104,0.0
18:13:36.440000,1876.8191337585451,0.0
18:13:36.442000,1876.78337097168,0.0
18:13:36.443000,1876.7237663269045,0.0
18:13:36.444000,1876.7118453979494,0.0
18:13:36.561000,1876.6999244689944,0.0
18:13:36.563000,1876.6999244689944,0.0
18:13:36.564000,1876.7118453979494,0.0
18:13:36.567000,1876.6760826110842,0.0
18:13:36.680000,1876.628398895264,0.0
18:13:36.681000,1876.640319824219,0.0
18:13:36.682000,1876.652240753174,0.0
18:13:36.683000,1876.640319824219,0.0
18:13:36.815000,1876.6164779663088,0.0
18:13:36.816000,1876.5926361083987,0.0
18:13:36.816000,1876.5330314636233,0.0
18:13:36.817000,1876.5330314636233,0.0
18:13:36.949000,1876.5568733215334,0.0
18:13:36.950000,1876.5568733215334,0.0
18:13:36.951000,1876.497268676758,0.0
18:13:36.951000,1876.4495849609377,0.0
18:13:37.054000,1876.4734268188479,0.0
18:13:37.055000,1876.4495849609377,0.0
18:13:37.056000,1876.4376640319826,0.0
18:13:37.057000,1876.3899803161623,0.0
18:13:37.189000,1876.354217529297,0.0
18:13:37.190000,1876.3661384582522,0.0
18:13:37.191000,1876.342296600342,0.0
18:13:37.192000,1876.330375671387,0.0
18:13:37.309000,1876.2707710266116,0.0
18:13:37.311000,1876.2469291687014,0.0
18:13:37.311000,1876.2350082397463,0.0
18:13:37.312000,1876.2230873107912,0.0
18:13:37.429000,1876.199245452881,0.0
