Time,Value,Aggregate
18:13:04.071000,-0.023651123046875,170.8860759493671
18:13:04.072000,-0.0232696533203125,170.8860759493671
18:13:04.073000,-0.0240325927734375,170.8860759493671
18:13:04.073000,-0.0244140625,170.8860759493671
18:13:04.074000,-0.0244140625,170.8860759493671
18:13:04.075000,-0.0247955322265625,170.8860759493671
18:13:04.075000,-0.0255584716796875,170.8860759493671
18:13:04.076000,-0.02593994140625,170.8860759493671
18:13:04.077000,-0.02593994140625,170.8860759493671
18:13:04.077000,-0.025177001953125,170.8860759493671
18:13:04.078000,-0.0244140625,170.8860759493671
18:13:04.078000,-0.0247955322265625,170.8860759493671
18:13:04.079000,-0.0244140625,170.8860759493671
18:13:04.079000,-0.0240325927734375,170.8860759493671
18:13:04.080000,-0.0244140625,170.8860759493671
18:13:04.081000,-0.0247955322265625,170.8860759493671
18:13:04.084000,-0.0244140625,170.8860759493671
18:13:04.084000,-0.0240325927734375,170.8860759493671
18:13:04.085000,-0.0244140625,170.8860759493671
18:13:04.085000,-0.025177001953125,170.8860759493671
18:13:04.086000,-0.0255584716796875,170.8860759493671
18:13:04.087000,-0.025177001953125,170.8860759493671
18:13:04.087000,-0.0247955322265625,170.8860759493671
18:13:04.088000,-0.0240325927734375,170.8860759493671
18:13:04.088000,-0.0244140625,170.8860759493671
18:13:04.089000,-0.0240325927734375,170.8860759493671
18:13:04.090000,-0.0244140625,170.8860759493671
18:13:04.090000,-0.0244140625,170.8860759493671
18:13:04.091000,-0.025177001953125,170.8860759493671
18:13:04.091000,-0.0240325927734375,170.8860759493671
18:13:04.092000,-0.0247955322265625,170.8860759493671
18:13:04.092000,-0.0247955322265625,170.8860759493671
18:13:04.095000,-0.025177001953125,170.8860759493671
18:13:04.096000,-0.0255584716796875,170.8860759493671
18:13:04.096000,-0.0255584716796875,170.8860759493671
18:13:04.097000,-0.0240325927734375,170.8860759493671
18:13:04.097000,-0.0244140625,170.8860759493671
18:13:04.098000,-0.0244140625,170.8860759493671
18:13:04.098000,-0.0255584716796875,170.8860759493671
18:13:04.099000,-0.0247955322265625,170.8860759493671
18:13:04.099000,-0.0244140625,170.8860759493671
18:13:04.100000,-0.0247955322265625,170.8860759493671
18:13:04.100000,-0.0244140625,170.8860759493671
18:13:04.101000,-0.0244140625,170.8860759493671
18:13:04.101000,-0.0244140625,170.8860759493671
